Academic Year,LSS Number,LSS Name,School Number,School Name,Total HS Completers,Diploma Count ,Diploma Pct,Certificate Count,Certificate Pct,USM Requirements Count,USM Requirements Pct,CTE Requirements Count,CTE Requirements Pct,USM and CTE Requirements Count,USM and CTE Requirements Pct,Met Rigorous Indicator Count,Met Rigorous Indicator Pct,Rigorous Foreign Language Count,Rigorous Foreign Language Pct,Rigorous Math Count,Rigorous Math Pct,Rigorous Science Count,Rigorous Science Pct,Rigorous Tech Ed Count,Rigorous Tech Ed Pct,Rigorous SAT OR ACT Count,Rigorous SAT OR ACT Pct,Rigorous GPA Count,Rigorous GPA Pct,Create Date 
2019,01,Allegany,0405,Fort Hill High,150,*,>= 95.0,*,<= 5.0,128,85.3,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,36,24.0,*,<= 5.0,*,<= 5.0,42,28.0,75,50.0,20200715
2019,01,Allegany,0601,Center for Career & Technical Education,121,*,>= 95.0,*,<= 5.0,*,<= 5.0,82,67.8,39,32.2,*,<= 5.0,*,<= 5.0,16,13.2,*,<= 5.0,*,<= 5.0,*,<= 5.0,68,56.2,20200715
2019,01,Allegany,0606,Allegany High,148,*,>= 95.0,*,<= 5.0,118,79.7,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,44,29.7,*,<= 5.0,*,<= 5.0,60,40.5,91,61.5,20200715
2019,01,Allegany,2404,Mountain Ridge High School,145,*,>= 95.0,*,<= 5.0,131,90.3,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,50,34.5,*,<= 5.0,*,<= 5.0,55,37.9,106,73.1,20200715
2019,01,Allegany,A,All Allegany Schools,564,*,>= 95.0,*,<= 5.0,377,66.8,82,14.5,39,6.9,*,<= 5.0,*,<= 5.0,146,25.9,*,<= 5.0,*,<= 5.0,162,28.7,340,60.3,20200715
2019,02,Anne Arundel,1033,Glen Burnie High,417,*,>= 95.0,*,<= 5.0,256,61.4,*,<= 5.0,76,18.2,40,9.6,*,<= 5.0,135,32.4,67,16.1,*,<= 5.0,120,28.8,165,39.6,20200715
2019,02,Anne Arundel,1323,North County High,471,*,>= 95.0,*,<= 5.0,354,75.2,*,<= 5.0,36,7.6,80,17.0,*,<= 5.0,149,31.6,114,24.2,*,<= 5.0,176,37.4,184,39.1,20200715
2019,02,Anne Arundel,2013,Severna Park High,424,*,>= 95.0,*,<= 5.0,388,91.5,*,<= 5.0,30,7.1,106,25.0,*,<= 5.0,286,67.5,107,25.2,*,<= 5.0,358,84.4,312,73.6,20200715
2019,02,Anne Arundel,2023,Northeast High,300,*,>= 95.0,*,<= 5.0,260,86.7,*,<= 5.0,25,8.3,28,9.3,*,<= 5.0,109,36.3,45,15.0,*,<= 5.0,118,39.3,134,44.7,20200715
2019,02,Anne Arundel,2233,Anne Arundel Evening High,112,*,>= 95.0,*,<= 5.0,62,55.4,13,11.6,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,8,7.1,8,7.1,6,5.4,20200715
2019,02,Anne Arundel,2273,Chesapeake High,315,*,>= 95.0,*,<= 5.0,235,74.6,21,6.7,30,9.5,24,7.6,*,<= 5.0,107,34.0,27,8.6,*,<= 5.0,157,49.8,167,53.0,20200715
2019,02,Anne Arundel,2363,Broadneck High,475,*,>= 95.0,*,<= 5.0,424,89.3,*,<= 5.0,24,5.1,120,25.3,*,<= 5.0,228,48.0,131,27.6,*,<= 5.0,326,68.6,279,58.7,20200715
2019,02,Anne Arundel,3013,Arundel High,479,*,>= 95.0,*,<= 5.0,402,83.9,*,<= 5.0,49,10.2,*,<= 5.0,*,<= 5.0,208,43.4,*,<= 5.0,*,<= 5.0,260,54.3,219,45.7,20200715
2019,02,Anne Arundel,3323,Meade High,444,*,>= 95.0,*,<= 5.0,349,78.6,*,<= 5.0,52,11.7,26,5.9,*,<= 5.0,126,28.4,34,7.7,*,<= 5.0,150,33.8,160,36.0,20200715
2019,02,Anne Arundel,3353,Old Mill High,506,*,>= 95.0,*,<= 5.0,427,84.4,*,<= 5.0,42,8.3,50,9.9,*,<= 5.0,158,31.2,52,10.3,*,<= 5.0,206,40.7,236,46.6,20200715
2019,02,Anne Arundel,4013,Annapolis High,386,*,>= 95.0,*,<= 5.0,306,79.3,*,<= 5.0,25,6.5,58,15.0,*,<= 5.0,149,38.6,60,15.5,*,<= 5.0,183,47.4,197,51.0,20200715
2019,02,Anne Arundel,4023,Southern High,231,*,>= 95.0,*,<= 5.0,160,69.3,27,11.7,12,5.2,23,10.0,*,<= 5.0,76,32.9,32,13.9,*,<= 5.0,110,47.6,129,55.8,20200715
2019,02,Anne Arundel,4074,Phoenix Academy,38,*,>= 95.0,*,<= 5.0,20,52.6,13,34.2,*,<= 5.0,*,<= 5.0,*,<= 5.0,4,10.5,*,<= 5.0,*,<= 5.0,*,<= 5.0,4,10.5,20200715
2019,02,Anne Arundel,4293,South River High,508,*,>= 95.0,*,<= 5.0,362,71.3,27,5.3,115,22.6,136,26.8,*,<= 5.0,279,54.9,142,28.0,*,<= 5.0,346,68.1,317,62.4,20200715
2019,02,Anne Arundel,6223,Chesapeake Science Point,57,*,>= 95.0,*,<= 5.0,*,>= 95.0,*,<= 5.0,*,<= 5.0,25,43.9,*,<= 5.0,45,78.9,18,31.6,34,59.6,39,68.4,39,68.4,20200715
2019,02,Anne Arundel,A,All Anne Arundel Schools,5163,*,>= 95.0,*,<= 5.0,4062,78.7,*,<= 5.0,518,10.0,740,14.3,*,<= 5.0,2063,40.0,854,16.5,*,<= 5.0,2558,49.5,2548,49.4,20200715
2019,03,Baltimore County,0111,Maiden Choice School,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20200715
2019,03,Baltimore County,0172,Woodlawn High Center for Pre-Eng. Res.,301,*,>= 95.0,*,<= 5.0,188,62.5,*,<= 5.0,27,9.0,*,<= 5.0,85,28.2,57,18.9,*,<= 5.0,*,<= 5.0,29,9.6,29,9.6,20200715
2019,03,Baltimore County,0174,Catonsville High,428,*,>= 95.0,*,<= 5.0,293,68.5,*,<= 5.0,72,16.8,151,35.3,241,56.3,211,49.3,111,25.9,25,5.8,236,55.1,197,46.0,20200715
2019,03,Baltimore County,0175,Western School of Technology & Env. Science,231,*,>= 95.0,*,<= 5.0,42,18.2,*,<= 5.0,178,77.1,119,51.5,140,60.6,150,64.9,82,35.5,*,<= 5.0,199,86.1,135,58.4,20200715
2019,03,Baltimore County,0271,Milford Mill Academy,314,*,>= 95.0,*,<= 5.0,129,41.1,*,<= 5.0,128,40.8,45,14.3,142,45.2,118,37.6,25,8.0,*,<= 5.0,63,20.1,78,24.8,20200715
2019,03,Baltimore County,0272,Randallstown High,207,*,>= 95.0,*,<= 5.0,150,72.5,*,<= 5.0,*,<= 5.0,23,11.1,92,44.4,56,27.1,17,8.2,*,<= 5.0,36,17.4,31,15.0,20200715
2019,03,Baltimore County,0371,Pikesville High,204,*,>= 95.0,*,<= 5.0,127,62.3,*,<= 5.0,56,27.5,61,29.9,115,56.4,99,48.5,44,21.6,*,<= 5.0,93,45.6,77,37.7,20200715
2019,03,Baltimore County,0452,Owings Mills High,236,*,>= 95.0,*,<= 5.0,139,58.9,*,<= 5.0,25,10.6,28,11.9,107,45.3,50,21.2,39,16.5,*,<= 5.0,49,20.8,64,27.1,20200715
2019,03,Baltimore County,0472,Franklin High,330,*,>= 95.0,*,<= 5.0,221,67.0,*,<= 5.0,37,11.2,65,19.7,126,38.2,133,40.3,44,13.3,*,<= 5.0,153,46.4,100,30.3,20200715
2019,03,Baltimore County,0473,New Town High,263,*,>= 95.0,*,<= 5.0,180,68.4,*,<= 5.0,60,22.8,41,15.6,100,38.0,149,56.7,37,14.1,*,<= 5.0,61,23.2,88,33.5,20200715
2019,03,Baltimore County,0772,Hereford High,297,*,>= 95.0,*,<= 5.0,264,88.9,*,<= 5.0,25,8.4,153,51.5,210,70.7,203,68.4,89,30.0,*,<= 5.0,227,76.4,185,62.3,20200715
2019,03,Baltimore County,0872,Dulaney High,438,*,>= 95.0,*,<= 5.0,354,80.8,*,<= 5.0,26,5.9,184,42.0,246,56.2,248,56.6,156,35.6,*,<= 5.0,303,69.2,217,49.5,20200715
2019,03,Baltimore County,0922,Ridge Ruxton,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20200715
2019,03,Baltimore County,0971,Towson High Law & Public Policy,382,*,>= 95.0,*,<= 5.0,343,89.8,*,<= 5.0,*,<= 5.0,163,42.7,275,72.0,193,50.5,126,33.0,*,<= 5.0,272,71.2,203,53.1,20200715
2019,03,Baltimore County,0972,Parkville High & Center for Math/Science,339,*,>= 95.0,*,<= 5.0,191,56.3,*,<= 5.0,69,20.4,59,17.4,181,53.4,139,41.0,50,14.7,*,<= 5.0,89,26.3,86,25.4,20200715
2019,03,Baltimore County,0973,Loch Raven High,193,*,>= 95.0,*,<= 5.0,167,86.5,*,<= 5.0,*,<= 5.0,62,32.1,110,57.0,91,47.2,41,21.2,*,<= 5.0,103,53.4,74,38.3,20200715
2019,03,Baltimore County,0975,George W. Carver Center for Arts & Technology,209,*,>= 95.0,*,<= 5.0,128,61.2,*,<= 5.0,64,30.6,85,40.7,143,68.4,117,56.0,33,15.8,*,<= 5.0,162,77.5,113,54.1,20200715
2019,03,Baltimore County,1171,Perry Hall High,458,*,>= 95.0,*,<= 5.0,345,75.3,*,<= 5.0,*,<= 5.0,124,27.1,198,43.2,214,46.7,114,24.9,*,<= 5.0,201,43.9,170,37.1,20200715
2019,03,Baltimore County,1215,Battle Monument School,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20200715
2019,03,Baltimore County,1272,Patapsco High & Center for Arts,283,*,>= 95.0,*,<= 5.0,163,57.6,*,<= 5.0,62,21.9,39,13.8,85,30.0,102,36.0,22,7.8,*,<= 5.0,78,27.6,92,32.5,20200715
2019,03,Baltimore County,1273,Dundalk High,327,*,>= 95.0,*,<= 5.0,110,33.6,24,7.3,113,34.6,22,6.7,109,33.3,77,23.5,*,<= 5.0,*,<= 5.0,55,16.8,69,21.1,20200715
2019,03,Baltimore County,1371,Lansdowne High & Academy of Finance,282,*,>= 95.0,*,<= 5.0,163,57.8,*,<= 5.0,52,18.4,28,9.9,113,40.1,112,39.7,21,7.4,*,<= 5.0,55,19.5,86,30.5,20200715
2019,03,Baltimore County,1473,Overlea High & Academy of Finance,225,*,>= 95.0,*,<= 5.0,117,52.0,15,6.7,41,18.2,12,5.3,72,32.0,59,26.2,*,<= 5.0,*,<= 5.0,30,13.3,26,11.6,20200715
2019,03,Baltimore County,1572,Kenwood High IB and Sports Science,347,*,>= 95.0,*,<= 5.0,160,46.1,42,12.1,73,21.0,24,6.9,112,32.3,75,21.6,*,<= 5.0,*,<= 5.0,62,17.9,67,19.3,20200715
2019,03,Baltimore County,1573,Sparrows Point High,197,*,>= 95.0,*,<= 5.0,127,64.5,*,<= 5.0,49,24.9,77,39.1,97,49.2,104,52.8,83,42.1,*,<= 5.0,107,54.3,102,51.8,20200715
2019,03,Baltimore County,1574,Chesapeake High,210,*,>= 95.0,*,<= 5.0,102,48.6,*,<= 5.0,59,28.1,17,8.1,62,29.5,63,30.0,13,6.2,15,7.1,44,21.0,32,15.2,20200715
2019,03,Baltimore County,1575,Eastern Technical High School,316,*,>= 95.0,*,<= 5.0,*,<= 5.0,*,<= 5.0,*,>= 95.0,198,62.7,211,66.8,281,88.9,144,45.6,*,<= 5.0,284,89.9,218,69.0,20200715
2019,03,Baltimore County,A,All Baltimore County Schools,7030,*,>= 95.0,*,<= 5.0,4208,59.9,*,<= 5.0,1562,22.2,1790,25.5,3372,48.0,3101,44.1,1332,18.9,*,<= 5.0,2991,42.5,2539,36.1,20200715
2019,04,Calvert,0113,Patuxent High,217,*,>= 95.0,*,<= 5.0,120,55.3,34,15.7,61,28.1,59,27.2,118,54.4,74,34.1,44,20.3,*,<= 5.0,87,40.1,84,38.7,20200715
2019,04,Calvert,0213,Calvert High,292,*,>= 95.0,*,<= 5.0,100,34.2,56,19.2,133,45.5,98,33.6,141,48.3,143,49.0,69,23.6,*,<= 5.0,126,43.2,142,48.6,20200715
2019,04,Calvert,0217,Huntingtown High School,347,*,>= 95.0,*,<= 5.0,175,50.4,38,11.0,134,38.6,136,39.2,206,59.4,159,45.8,87,25.1,*,<= 5.0,202,58.2,190,54.8,20200715
2019,04,Calvert,0314,Northern High,324,*,>= 95.0,*,<= 5.0,203,62.7,17,5.2,102,31.5,159,49.1,242,74.7,215,66.4,96,29.6,*,<= 5.0,182,56.2,215,66.4,20200715
2019,04,Calvert,A,All Calvert Schools,1180,*,>= 95.0,*,<= 5.0,598,50.7,145,12.3,430,36.4,452,38.3,707,59.9,591,50.1,296,25.1,*,<= 5.0,597,50.6,631,53.5,20200715
